DateTime,Entries,UniqueIPs
1434197235,2318,203078656
1434283635,2318,203078656
1434283635,2318,203078656
1434456432,2320,203080704
1434542832,2321,203081728
1434629234,2322,203082752
1434629234,2322,203082752
1434629234,2322,203082752
1434715632,2321,203081728
1434802034,2322,203082752
1435061229,2323,203084800
1435752441,2324,203085056
1435838844,2320,203080960
1435925231,2322,203083008
1436011633,2323,203084032
1436357235,2321,203081984
1436530034,2322,203083008
1436616437,2323,203084032
1436962042,2325,203087104
1437134840,2327,203089152
1437307639,2328,203090176
1437480442,2329,203091200
1437566840,2330,203092224
1437739633,2332,203094272
1437826038,2334,203096320
1438171637,2337,203100416
1438430834,2339,203102464
1438690037,2328,203090176
1438862836,2330,203081984
1438949235,2332,203084032
1439035640,2333,203085056
1439122061,2333,203085056
1439122061,2333,203085056
1439122061,2333,203085056
1439208442,2333,203085056
1439381237,2335,203087104
1439554041,2336,203088128
1439640436,2336,203088128
1439899637,2337,203088384
1440158843,2338,203089408
1440158843,2338,203089408
1440245241,2339,203091456
1440504438,2340,203092480
1440590838,2340,203092480
1440677238,2343,203095552
1440763639,2341,203092480
1441109235,2341,203084288
1441195631,2344,203087360
1441282034,2335,203077120
1441454835,2336,203078144
1442059634,2338,203080192
1442318841,2339,203081216
1443096438,2338,203080192
1443269240,2340,203082240
1443701235,2341,203083264
1443787639,2336,203077120
1444219636,2341,203105792
1444392440,2342,203106816
1444478841,2344,203108864
1444738037,2345,203109888
1444824441,2346,203110912
1444910840,2348,203113984
1444997241,2347,203112960
1445342838,2348,203113984
1445429241,2349,203115008
1445515642,2351,203118080
1445602049,2352,203119104
1445947632,2353,203120128
1446120433,2354,203121152
1446293231,2356,203120896
1447157234,2357,203121920
1447330034,2358,203122944
1447848451,2360,203124992
1448107632,2362,203127040
1448453236,2363,203127296
1448626036,2365,203128064
1448971638,2366,203129088
1449058037,2355,203116800
1449576434,2356,203117056
1449662831,2358,203119104
1449835633,2425,203065600
1450440431,2426,203066624
1450786029,2426,203066112
1450872443,2427,203066368
1451131635,2428,203067392
1451477227,2432,203071488
1451995628,2424,203063296
1452082027,2425,203063552
1452168428,2424,203062528
1452773231,2426,203064576
1453118828,2426,203064576
1453205231,2427,203065600
1453291628,2427,203065600
1453378031,2427,203065600
1453464429,2428,203066624
1453550832,2429,203067648
1453637228,2429,203067648
1453723630,2429,203067648
1453810031,2636,202976256
1454069232,2635,202975232
1454155631,2636,202976256
1454414837,2632,202972160
1454501231,2631,202971904
1454587633,2633,202973952
1455106028,2634,202974976
1455192428,2636,202977024
1455797229,2637,202978048
1455883630,2638,202979072
1455970028,2639,202980096
1456229231,2640,202981120
1456315628,2641,202982144
1456402028,2642,202983168
1456488429,2643,202984192
1456574828,2644,202985216
1456834083,2645,202986240
1456920439,2645,202986240
1457525231,2646,203051776
1457698029,2645,203050752
1457784429,2646,203051776
1458302829,2647,203052800
1459339631,2652,203218688
1459512429,2654,203220736
1459858029,2649,203215616
1460117231,2650,203215872
1460203629,2651,203216896
1460462834,2652,203217920
1460635632,2653,203218944
1460808431,2652,203218688
