DateTime,AddedIPs,RemovedIPs
1457679915,252,0
1457701937,246,0
1457723796,176,0
1457745680,131,661
1457767721,110,0
1457789797,72,0
1457811904,96,0
1457833964,132,325
1457856035,187,106
1457878100,80,58
1457899980,98,88
1457922027,196,125
1457944106,118,183
1457965987,142,85
1457988024,197,95
1458009902,168,190
1458031938,114,119
1458053782,121,134
1458075628,90,184
1458097480,93,169
1458119321,56,129
1458141421,92,141
1458163465,4389,93
1458185327,1758,85
1458207393,1032,51
1458229466,34,76
1458251317,136,3595
1458273375,1269,1767
1458295251,36,1335
1458317313,119,61
1458339187,73,185
1458361219,305,1612
1458383062,269,45
1458404920,93,143
1458426765,29,79
1458448610,64,365
1458470660,79,297
1458492772,117,101
1458514828,389,34
1458536674,83,70
1458558531,1485,55
1458580614,1679,74
1458602466,127,267
1458624504,327,62
1458646373,0,1370
1458668425,2,1643
1458690303,1,174
1458712352,0,693
1458756283,62,1
1458778126,2852,2
1458800178,2048,1
1458822033,242,0
1458843908,274,44
1458865974,124,1821
1458888024,574,2193
1458910125,399,243
1458931971,1228,375
1458954050,522,365
1458976130,382,532
1458997983,468,312
1459020215,159,1091
1459042098,595,581
1459063975,890,257
1459086060,167,469
1459108137,648,340
1459130010,732,450
1459152075,459,529
1459174126,960,169
1459196706,229,651
1459218777,693,922
1459240837,240,504
1459262706,541,993
1459284684,177,310
1459306595,895,883
1459328736,650,131
1459350594,761,383
1459372827,405,286
1459394853,1401,240
1459416811,119,686
1459438839,4427,1052
1459461091,1099,317
1459482985,699,1295
1459504872,1198,122
1459526908,202,3976
1459549058,59,1253
1459570909,658,876
1459592921,557,1699
1459614775,1807,355
1459636874,211,65
1459658956,382,722
1459681005,409,573
1459703095,342,1688
1459724938,429,238
1459747085,510,657
1459769062,646,369
1459790929,1049,220
1459812786,678,309
1459834876,517,412
1459856921,112,635
1459878773,733,892
1459900833,473,648
1459922972,327,743
1459945062,352,128
1459967088,4384,756
1459988959,3262,377
1460011249,292,244
1460033302,856,236
1460055392,703,3474
1460077274,1208,3233
1460099323,270,380
1460121191,1329,1156
1460143229,769,965
1460165100,349,1354
1460187172,310,276
1460209227,796,1457
1460231093,108,1010
1460252958,259,388
1460274998,947,326
1460296853,205,953
1460318704,29,84
1460340552,210,358
1460362416,115,1211
1460384773,129,136
1460406791,103,35
1460429079,633,220
1460450931,80,146
1460472991,143,386
1460494847,588,83
1460516929,1659,405
1460538799,1656,65
1460560891,1578,148
1460582918,722,464
1460604780,484,1102
1460626622,563,1314
1460648674,3955,1357
1460670531,1867,594
1460692618,824,411
1460714656,1912,445
1460736534,1285,2936
1460758378,1782,1761
1460780464,795,845
1460802481,974,1962
1460824377,2338,1470
1460846446,1445,1739
1460868600,554,889
1460890648,2012,1058
1460912700,1275,2283
1460934782,709,1460
1460956838,857,540
1460978918,281,2156
1461001047,96,1814
1461023073,38,1226
1461044937,74,1685
1461067019,415,736
1461089110,943,128
1461111157,581,50
1461133016,255,71
1461161894,2722,290
