DateTime,AddedIPs,RemovedIPs
1450104013,87,52
1450117246,37,0
1450143842,85,31
1450164279,22,116
1450190124,91,0
1450203897,29,109
1450242899,97,49
1450250752,89,0
1450277460,94,58
1450291894,56,102
1450326511,121,68
1450337685,77,0
1450363807,89,88
1450376551,20,0
1450403240,94,94
1450424004,66,0
1450452091,91,71
1450462948,62,0
1450489919,90,43
1450510028,49,98
1450546661,84,40
1450550623,39,0
1450576470,85,78
1450596610,29,76
1450623516,62,133
1450636640,15,82
1450662994,60,0
1450683237,22,58
1450709660,72,83
1450722866,26,100
1450748311,56,62
1450768920,15,0
1450794167,60,115
1450810209,17,0
1450834536,51,68
1450857523,22,194
1450887958,91,69
1450895275,13,0
1450919661,49,82
1450942667,19,164
1450969238,67,0
1450982257,25,143
1451008394,57,0
1451029146,21,168
1451056287,62,0
1451069790,16,144
1451095088,54,76
1451117295,19,51
1451144116,63,0
1451155346,15,162
1451182798,53,36
1451202350,20,49
1451229603,54,0
1451241809,10,52
1451268583,67,74
1451288538,15,44
1451314312,59,53
1451328003,23,0
1451354146,58,38
1451376661,16,86
1451409363,86,55
1451414358,15,0
1451440823,62,79
1451463196,16,19
1451490556,64,0
1451501920,18,107
1451529059,62,42
1451547129,16,38
1451574593,73,0
1451587271,20,81
1451614806,70,41
1451635291,17,36
1451665977,93,56
1451673653,11,0
1451701495,54,25
1451720817,23,46
1451745241,72,33
1451761003,17,72
1451788305,77,0
1451808634,15,67
1451839594,87,46
1451847890,25,36
1451878967,65,46
1451894496,20,39
1451920553,50,41
1451933683,20,32
1451961623,51,38
1451980658,19,0
1452007099,73,28
1452018833,20,78
1452045572,54,32
1452068007,27,46
1452102202,100,77
1452106815,21,0
1452133768,75,76
1452152935,28,39
1452178541,64,52
1452191976,21,43
1452220889,93,50
1452239254,52,0
1452278076,68,126
1452306442,125,0
1452325416,55,47
1452351913,75,91
1452365343,16,48
1452402367,99,43
1452410237,72,0
1452441677,95,41
1452450551,78,104
1452484902,84,48
1452498670,73,30
1452527991,79,38
1452537933,47,0
1452575182,91,79
1452582736,71,0
1452612445,101,97
1452623421,60,43
1452656636,91,47
1452670644,66,0
1452706517,108,42
1452710264,25,82
1452740939,79,105
1452757431,51,0
1452786425,89,76
1452796549,55,0
1452825128,84,128
1452843539,48,0
1452872289,76,56
1452882532,56,77
1452913038,63,57
1452929309,58,47
1452957435,77,52
1452969252,32,0
1453001626,63,83
1453015794,41,150
1453055787,40,61
1453088914,82,81
1453102091,57,67
1453132865,87,75
1453141956,54,68
1453171697,75,74
1453188217,50,150
1453213189,84,0
1453227938,32,144
1453254503,94,0
1453275462,44,69
1453311970,88,131
1453314536,33,65
1453343791,77,0
1453361858,68,120
1453401126,51,150
1453431195,87,0
1453447716,58,124
1453489563,79,144
1453521248,87,67
1453532299,75,0
1453563604,94,47
1453573701,72,63
1453604773,112,133
1453621792,57,59
1453659828,40,0
1453665860,56,63
1453691397,74,0
1453706701,50,66
1453739121,90,146
1453747118,73,0
1453788306,114,141
1453791794,36,0
1453824986,82,128
1453831155,72,0
1453873404,87,130
1453878119,49,0
1453907341,91,42
1453918769,67,82
1453945809,81,77
1453966770,50,115
1454002061,127,0
1454006051,40,62
1454042758,88,51
1454051089,64,0
1454080469,75,60
1454091936,47,0
1454138474,38,231
1454170614,117,84
1454177306,67,0
1454220639,81,182
1454225663,43,0
1454254169,94,52
1454265419,54,50
1454310954,0,143
1454312266,47,85
1454342834,95,0
1454351431,49,134
1454399186,44,193
1454412762,64,0
1454434876,79,73
1454439469,65,69
1454486155,50,172
1454486552,24,0
1454517245,80,66
1454524581,53,55
1454556719,100,67
1454571764,56,0
1454602675,74,49
1454610612,67,129
1454646378,100,69
1454657417,49,70
1454688014,87,132
1454697217,65,52
1454728745,77,0
1454744201,56,71
1454771825,94,0
1454782929,40,147
1454811384,76,0
1454830653,29,157
1454858150,80,67
1454869398,46,0
1454895625,67,0
1454916754,34,57
1454944521,65,62
1454955955,27,72
1454983990,73,46
1455003378,39,46
1455045438,48,122
1455077540,80,60
1455089797,49,19
1455129060,36,205
1455132424,23,0
1455160002,78,0
1455176456,47,151
1455215496,47,70
1455246415,78,65
1455261931,44,151
1455288424,65,0
1455300835,42,66
1455327741,61,70
1455348950,27,63
1455380564,83,124
1455388021,33,0
1455416343,51,133
1455435999,24,0
1455470542,81,112
1455474435,38,51
1455500773,61,50
1455522511,23,63
1455554435,81,39
1455561072,51,66
1455588805,67,54
1455607525,31,0
1455641665,92,47
1455646477,38,0
1455676299,76,68
1455694791,43,64
1455729004,84,42
1455733437,50,24
1455760714,81,64
1455781582,37,42
1455814636,74,62
1455820546,40,0
1455855842,74,122
1455866946,72,0
1455901571,63,95
1455907315,50,47
1455936916,57,40
1455954438,34,56
1455987721,79,58
1455993451,46,43
1456025863,74,38
1456041673,42,52
1456069557,79,0
1456079618,45,84
1456115620,77,38
1456126045,61,0
1456161546,62,128
1456166450,44,59
1456194133,73,39
1456213449,29,50
1456243741,71,0
1456251855,43,124
1456285028,76,51
1456299975,63,0
1456325883,78,53
1456338816,32,59
1456365645,78,61
1456385162,35,116
1456421891,75,52
1456424558,40,0
1456459700,105,72
1456471196,71,50
1456499077,87,66
1456511673,46,108
1456548020,90,49
1456557407,59,0
1456583300,77,53
1456598512,31,85
1456627960,82,55
1456644751,48,56
1456675666,76,124
1456684595,58,64
1456722494,60,62
1456731728,43,65
1456761657,78,0
1456770096,50,63
1456798430,67,54
1456817863,28,60
1456846077,77,130
1456857338,24,0
1456886302,69,60
1456904581,46,121
1456935694,81,59
1456943893,46,62
1456988927,86,64
1457015814,90,48
1457029523,48,119
1457058315,74,0
1457076997,33,123
1457116078,25,71
1457126429,70,76
1457144260,86,0
1457163295,61,74
1457190857,88,114
1457202881,34,0
1457233743,80,138
1457250314,26,67
1457281852,73,59
1457288701,30,0
1457317123,73,66
1457334742,34,70
1457361315,76,55
1457374976,26,63
1457402483,83,49
1457421858,35,65
1457448634,82,42
1457460943,36,118
1457486895,76,0
1457508580,36,78
1457534152,73,58
1457547946,31,78
1457573234,76,73
1457594452,31,79
1457633720,31,116
1457642586,80,0
1457658564,78,0
1457680369,53,77
1457705540,86,32
1457720175,51,57
1457745955,76,80
1457766321,42,145
1457789686,74,0
1457806632,27,123
1457831338,79,0
1457853512,40,59
1457879288,92,54
1457889311,44,53
1457915521,82,56
1457935754,34,50
1457960925,79,45
1457975447,42,49
1458001769,80,54
1458022605,43,60
1458050768,77,54
1458062091,49,59
1458087606,78,51
1458109252,30,59
1458141113,73,114
1458148040,63,0
1458174956,78,39
1458195948,41,56
1458222525,92,47
1458234898,36,0
1458259717,67,145
1458282386,31,69
1458308162,76,46
1458321630,39,75
1458355765,118,118
1458368574,48,0
1458394331,75,106
1458407571,25,0
1458431035,57,39
1458455204,25,81
1458482100,104,38
1458494745,19,118
1458521740,82,84
1458541477,26,41
1458565685,63,75
1458580823,26,51
1458607465,103,74
1458627786,25,56
1458657199,93,75
1458667678,22,53
1458693966,85,83
1458714108,24,54
1458740519,85,0
1458754089,40,134
1458783428,87,62
1458800539,34,46
1458824746,91,0
1458840166,27,128
1458873124,104,69
1458887465,39,52
1458919880,101,81
1458926996,46,0
1458963328,115,149
1458972086,65,0
1458997045,85,51
1459013184,35,81
1459043596,85,50
