DateTime,Entries,UniqueIPs
1434197235,65,132096
1434283635,65,132096
1434283635,65,132096
1434629234,65,132096
1434629234,65,132096
1437480442,66,132352
1438776441,64,131584
1439035640,65,132608
1439122061,65,132608
1439122061,65,132608
1439122061,65,132608
1439208442,65,132608
1439640436,65,132608
1440158843,65,132608
1440504438,66,133120
1440590838,66,133120
1445429241,67,134144
1445515642,68,134400
1449835633,69,134656
1450440431,70,167424
1452254830,69,166912
1453118828,69,166912
1453205231,69,166912
1453291628,69,166912
1453378031,70,167936
1453464429,70,167936
1453550832,70,167936
1453637228,70,167936
1453723630,70,167936
1455797229,69,166912
1459426055,70,167424
1459858029,71,168448
