DateTime,AddedIPs,RemovedIPs
1440014578,0,1
1442872722,0,14635
1443553346,13387,0
1445940189,1740,0
1446423879,225,6669
1446461144,7487,7341
1446571075,0,1
1446628520,169,0
1447289071,1982,2293
1448304810,0,1
1450209686,4598,0
1450210486,37,0
1452223010,2981,6656
1452231011,45,0
1454366922,14156,3233
1454453593,858,826
1454497598,780,0
1454671471,1663,1737
1454697074,272,0
1454871021,1177,0
1454926227,682,0
1456930052,7,23482
1456942054,20096,0
1459209725,7132,0
1459296752,1056,0
1459383782,1234,0
1459470508,915,0
1459557533,885,0
1459644264,940,0
1459731294,848,0
1459818324,958,0
1459905649,791,0
1459992680,798,0
1460079412,803,0
1460166439,1020,0
1460253477,889,0
1460340509,788,0
1460427243,759,0
1460514277,1106,0
1460601310,873,0
1460688340,853,0
1460775676,828,0
1460862714,869,0
1460949752,771,0
1461036801,935,0
1461123831,928,0
